Drug_ID,Drug_Name,Drug_Generic_Name,Drug_Manufacture_Name,Drug_Form,Drug_Strength
34898,ENTECAVIR,ENTECAVIR,USA,TABLET;ORAL,0.5MG
34899,ENTECAVIR,ENTECAVIR,USA,TABLET;ORAL,1MG
34900,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",7MG
34901,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",14MG
34902,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",21MG
34903,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",28MG
34904,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
34905,"OXYGEN, USP",OXYGEN,USA,GAS;INHALATION,N/A
34906,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
34907,"NITROGEN, NF",NITROGEN,USA,GAS;INHALATION,N/A
34908,APTENSIO XR,METHYLPHENIDATE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",10MG
34909,APTENSIO XR,METHYLPHENIDATE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",15MG
34910,APTENSIO XR,METHYLPHENIDATE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",20MG
34911,APTENSIO XR,METHYLPHENIDATE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",30MG
34912,APTENSIO XR,METHYLPHENIDATE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",40MG
34913,APTENSIO XR,METHYLPHENIDATE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",50MG
34914,APTENSIO XR,METHYLPHENIDATE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",60MG
34915,OFEV,NINTEDANIB ESYLATE,USA,CAPSULE;ORAL,EQ 100MG BASE
34916,OFEV,NINTEDANIB ESYLATE,USA,CAPSULE;ORAL,EQ 150MG BASE
34917,MOXIFLOXACIN HYDROCHLORIDE IN SODIUM CHLORIDE 0.8% IN PLASTIC CONTAINER,MOXIFLOXACIN HYDROCHLORIDE,USA,SOLUTION;INTRAVENOUS,400MG/250ML (1.6MG/ML)
34918,HARVONI,LEDIPASVIR; SOFOSBUVIR,USA,TABLET;ORAL,90MG;400MG
34919,HARVONI,LEDIPASVIR; SOFOSBUVIR,USA,TABLET;ORAL,45MG;200MG
34920,MEROPENEM,MEROPENEM,USA,INJECTABLE;INJECTION,500MG/VIAL
34921,MEROPENEM,MEROPENEM,USA,INJECTABLE;INJECTION,1GM/VIAL
34922,BRIVIACT,BRIVARACETAM,USA,TABLET;ORAL,10MG
34923,BRIVIACT,BRIVARACETAM,USA,TABLET;ORAL,25MG
34924,BRIVIACT,BRIVARACETAM,USA,TABLET;ORAL,50MG
34925,BRIVIACT,BRIVARACETAM,USA,TABLET;ORAL,75MG
34926,BRIVIACT,BRIVARACETAM,USA,TABLET;ORAL,100MG
34927,BRIVIACT,BRIVARACETAM,USA,SOLUTION;INTRAVENOUS,50MG/5ML (10MG/ML)
34928,BRIVIACT,BRIVARACETAM,USA,SOLUTION;ORAL,10MG/ML
34929,"NITROGEN, NF",NITROGEN,USA,GAS;INHALATION,N/A
34930,"OXYGEN, USP",OXYGEN,USA,GAS;INHALATION,N/A
34931,"HELIUM, USP",HELIUM,USA,GAS;INHALATION,N/A
34932,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
34933,"CARBON DIOXIDE, USP",CARBON DIOXIDE,USA,GAS;INHALATION,N/A
34934,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
34935,"OXYGEN, USP",OXYGEN,USA,GAS;INHALATION,N/A
34936,"NITROGEN, NF",NITROGEN,USA,GAS;INHALATION,N/A
34937,"HELIUM, USP",HELIUM,USA,GAS;INHALATION,N/A
34938,"CARBON DIOXIDE, USP",CARBON DIOXIDE,USA,GAS;INHALATION,N/A
34939,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE,USA,SOLUTION;ORAL,100MG/5ML
34940,ZYDELIG,IDELALISIB,USA,TABLET;ORAL,100MG
34941,ZYDELIG,IDELALISIB,USA,TABLET;ORAL,150MG
34942,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
34943,EFAVIRENZ; LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE,EFAVIRENZ;LAMIVUDINE;TENOFOVIR DISOPROXIL FUMARATE,USA,TABLET;ORAL,600MG;300MG;300MG
34944,"OXYGEN, USP",OXYGEN,USA,GAS;INHALATION,N/A
34945,"NITROGEN, NF",NITROGEN,USA,GAS;INHALATION,N/A
34946,"HELIUM, USP",HELIUM,USA,GAS;INHALATION,N/A
34947,"OXYGEN, USP",OXYGEN,USA,GAS;INHALATION,N/A
34948,"NITROGEN, NF",NITROGEN,USA,GAS;INHALATION,N/A
34949,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,USA,INJECTABLE;INJECTION,EQ 200MCG BASE/2ML (EQ 100MCG BASE/ML)
34950,LANSOPRAZOLE,LANSOPRAZOLE,USA,"CAPSULE, DELAYED REL PELLETS;ORAL",15MG
34951,LANSOPRAZOLE,LANSOPRAZOLE,USA,"CAPSULE, DELAYED REL PELLETS;ORAL",30MG
34952,LETROZOLE,LETROZOLE,USA,TABLET;ORAL,2.5MG
34953,PALONOSETRON HYDROCHLORIDE,PALONOSETRON HYDROCHLORIDE,USA,INJECTABLE;INTRAVENOUS,EQ 0.25MG BASE/5ML (EQ 0.05MG BASE/ML)
34954,FULVESTRANT,FULVESTRANT,USA,INJECTABLE;INTRAMUSCULAR,50MG/ML
34955,CISATRACURIUM BESYLATE PRESERVATIVE FREE,CISATRACURIUM BESYLATE,USA,INJECTABLE;INJECTION,EQ 2MG BASE/ML
34956,CISATRACURIUM BESYLATE PRESERVATIVE FREE,CISATRACURIUM BESYLATE,USA,INJECTABLE;INJECTION,EQ 10MG BASE/ML
34957,CISATRACURIUM BESYLATE,CISATRACURIUM BESYLATE,USA,INJECTABLE;INJECTION,EQ 2MG BASE/ML
34958,AURYXIA,FERRIC CITRATE,USA,TABLET;ORAL,EQ 210MG IRON
34959,DROSPIRENONE AND ETHINYL ESTRADIOL,DROSPIRENONE; ETHINYL ESTRADIOL,USA,TABLET;ORAL-28,3MG;0.03MG
34960,DICLOFENAC SODIUM,DICLOFENAC SODIUM,USA,SOLUTION;TOPICAL,1.50%
34961,INVOKAMET XR,CANAGLIFLOZIN; METFORMIN HYDROCHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",50MG;500MG
34962,INVOKAMET XR,CANAGLIFLOZIN; METFORMIN HYDROCHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",50MG;1GM
34963,INVOKAMET XR,CANAGLIFLOZIN; METFORMIN HYDROCHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",150MG;500MG
34964,INVOKAMET XR,CANAGLIFLOZIN; METFORMIN HYDROCHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",150MG;1GM
34965,SODIUM PHENYLACETATE AND SODIUM BENZOATE,SODIUM BENZOATE; SODIUM PHENYLACETATE,USA,SOLUTION;INTRAVENOUS,10%;10% (5GM/50ML;5GM/50ML)
34966,MEROPENEM,MEROPENEM,USA,INJECTABLE;INJECTION,500MG/VIAL
34967,MEROPENEM,MEROPENEM,USA,INJECTABLE;INJECTION,1GM/VIAL
34968,TADALAFIL,TADALAFIL,USA,TABLET;ORAL,2.5MG
34969,TADALAFIL,TADALAFIL,USA,TABLET;ORAL,5MG
34970,TADALAFIL,TADALAFIL,USA,TABLET;ORAL,10MG
34971,TADALAFIL,TADALAFIL,USA,TABLET;ORAL,20MG
34972,LIDOCAINE AND PRILOCAINE,LIDOCAINE; PRILOCAINE,USA,CREAM;TOPICAL,2.5%;2.5%
34973,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 5MG BASE
34974,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 10MG BASE
34975,"OXYGEN, USP",OXYGEN,USA,GAS;INHALATION,N/A
34976,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
34977,"NITROGEN, NF",NITROGEN,USA,GAS;INHALATION,N/A
34978,DRONEDARONE HYDROCHLORIDE,DRONEDARONE HYDROCHLORIDE,USA,TABLET;ORAL,400MG
34979,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 5MG BASE
34980,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 10MG BASE
34981,TELMISARTAN,TELMISARTAN,USA,TABLET;ORAL,20MG
34982,TELMISARTAN,TELMISARTAN,USA,TABLET;ORAL,40MG
34983,TELMISARTAN,TELMISARTAN,USA,TABLET;ORAL,80MG
34984,DRONEDARONE HYDROCHLORIDE,DRONEDARONE HYDROCHLORIDE,USA,TABLET;ORAL,400MG
34985,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",7MG
34986,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",14MG
34987,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",21MG
34988,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",28MG
34989,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
34990,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
34991,"HELIUM, USP",HELIUM,USA,GAS;INHALATION,N/A
34992,"HELIUM, USP",HELIUM,USA,GAS;INHALATION,N/A
34993,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 5MG BASE
34994,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 10MG BASE
34995,PARICALCITOL,PARICALCITOL,USA,SOLUTION;INTRAVENOUS,0.002MG/ML (0.002MG/ML)
34996,PARICALCITOL,PARICALCITOL,USA,SOLUTION;INTRAVENOUS,0.005MG/ML (0.005MG/ML)
34997,PARICALCITOL,PARICALCITOL,USA,SOLUTION;INTRAVENOUS,0.01MG/2ML (0.005MG/ML)
34998,PURIXAN,MERCAPTOPURINE,USA,SUSPENSION;ORAL,20MG/ML
34999,PRIMATENE MIST,EPINEPHRINE,USA,"AEROSOL, METERED;INHALATION",0.125MG/INH
35000,NEVIRAPINE,NEVIRAPINE,USA,"TABLET, EXTENDED RELEASE;ORAL",400MG
35001,CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,USA,POWDER;INTRAVENOUS,50MG/VIAL
35002,CASPOFUNGIN ACETATE,CASPOFUNGIN ACETATE,USA,POWDER;INTRAVENOUS,70MG/VIAL
35003,PREGABALIN,PREGABALIN,USA,CAPSULE;ORAL,25MG
35004,PREGABALIN,PREGABALIN,USA,CAPSULE;ORAL,50MG
35005,PREGABALIN,PREGABALIN,USA,CAPSULE;ORAL,75MG
35006,PREGABALIN,PREGABALIN,USA,CAPSULE;ORAL,100MG
35007,PREGABALIN,PREGABALIN,USA,CAPSULE;ORAL,150MG
35008,PREGABALIN,PREGABALIN,USA,CAPSULE;ORAL,200MG
35009,PREGABALIN,PREGABALIN,USA,CAPSULE;ORAL,225MG
35010,PREGABALIN,PREGABALIN,USA,CAPSULE;ORAL,300MG
35011,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 5MG BASE
35012,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 10MG BASE
35013,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 5MG BASE
35014,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 10MG BASE
35015,ACTICLATE,DOXYCYCLINE HYCLATE,USA,TABLET;ORAL,EQ 75MG BASE
35016,ACTICLATE,DOXYCYCLINE HYCLATE,USA,TABLET;ORAL,EQ 150MG BASE
35017,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 1MG BASE
35018,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 2MG BASE
35019,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 4MG BASE
35020,DOCETAXEL,DOCETAXEL,USA,INJECTABLE;INJECTION,20MG/ML (20MG/ML)
35021,DOCETAXEL,DOCETAXEL,USA,INJECTABLE;INJECTION,80MG/4ML (20MG/ML)
35022,DOCETAXEL,DOCETAXEL,USA,INJECTABLE;INJECTION,160MG/8ML (20MG/ML)
35023,FULVESTRANT,FULVESTRANT,USA,INJECTABLE;INTRAMUSCULAR,50MG/ML
35024,SPIRONOLACTONE,SPIRONOLACTONE,USA,TABLET;ORAL,25MG
35025,SPIRONOLACTONE,SPIRONOLACTONE,USA,TABLET;ORAL,50MG
35026,SPIRONOLACTONE,SPIRONOLACTONE,USA,TABLET;ORAL,100MG
35027,CYCLOPENTOLATE HYDROCHLORIDE,CYCLOPENTOLATE HYDROCHLORIDE,USA,SOLUTION/DROPS;OPHTHALMIC,0.50%
35028,SAXAGLIPTIN,SAXAGLIPTIN,USA,TABLET;ORAL,2.5MG
35029,SAXAGLIPTIN,SAXAGLIPTIN,USA,TABLET;ORAL,5MG
35030,SAXAGLIPTIN;METFORMIN HYDROCHLORIDE,SAXAGLIPTIN;METFORMIN HYDROCHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",5MG;500MG
35031,SAXAGLIPTIN;METFORMIN HYDROCHLORIDE,SAXAGLIPTIN;METFORMIN HYDROCHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",2.5MG;1000MG
35032,SAXAGLIPTIN;METFORMIN HYDROCHLORIDE,SAXAGLIPTIN;METFORMIN HYDROCHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",5MG;1000MG
35033,FAYOSIM,ETHINYL ESTRADIOL; LEVONORGESTREL,USA,TABLET;ORAL,"0.02MG,0.15MG;0.025MG,0.15MG;0.03MG,0.15MG;0.01MG,N/A"
35034,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 10MG BASE
35035,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 20MG BASE
35036,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 40MG BASE
35037,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 80MG BASE
35038,"DROSPIRENONE, ETHINYL ESTRADIOL AND LEVOMEFOLATE CALCIUM ",DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,USA,TABLET;ORAL,"3MG,N/A;0.02MG,N/A;0.451MG,0.451MG"
35039,TYDEMY,DROSPIRENONE; ETHINYL ESTRADIOL; LEVOMEFOLATE CALCIUM,USA,TABLET;ORAL,"3MG,N/A;0.03MG,N/A;0.451MG,0.451MG"
35040,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,USA,"FILM;BUCCAL, SUBLINGUAL",EQ 2MG BASE;EQ 0.5MG BASE
35041,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,USA,"FILM;BUCCAL, SUBLINGUAL",EQ 4MG BASE;EQ 1MG BASE
35042,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,USA,"FILM;BUCCAL, SUBLINGUAL",EQ 8MG BASE;EQ 2MG BASE
35043,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,USA,"FILM;BUCCAL, SUBLINGUAL",EQ 12MG BASE;EQ 3MG BASE
35044,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 1MG BASE
35045,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 2MG BASE
35046,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 4MG BASE
35047,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",225MG
35048,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",325MG
35049,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",425MG
35050,SAXAGLIPTIN,SAXAGLIPTIN,USA,TABLET;ORAL,5MG
35051,ASENAPINE MALEATE,ASENAPINE MALEATE,USA,TABLET;SUBLINGUAL,EQ 2.5MG BASE
35052,ASENAPINE MALEATE,ASENAPINE MALEATE,USA,TABLET;SUBLINGUAL,EQ 10MG BASE
35053,BIVALIRUDIN,BIVALIRUDIN,USA,INJECTABLE;INTRAVENOUS,250MG/VIAL
35054,LEVOFLOXACIN,LEVOFLOXACIN,USA,INJECTABLE;INJECTION,EQ 500MG/20ML (EQ 25MG/ML)
35055,LEVOFLOXACIN,LEVOFLOXACIN,USA,INJECTABLE;INJECTION,EQ 750MG/30ML (EQ 25MG/ML)
35056,SAXAGLIPTIN,SAXAGLIPTIN,USA,TABLET;ORAL,2.5MG
35057,SAXAGLIPTIN,SAXAGLIPTIN,USA,TABLET;ORAL,5MG
35058,PERPHENAZINE,PERPHENAZINE,USA,TABLET;ORAL,2MG
35059,PERPHENAZINE,PERPHENAZINE,USA,TABLET;ORAL,4MG
35060,PERPHENAZINE,PERPHENAZINE,USA,TABLET;ORAL,8MG
35061,PERPHENAZINE,PERPHENAZINE,USA,TABLET;ORAL,16MG
35062,ACYCLOVIR,ACYCLOVIR,USA,OINTMENT;TOPICAL,5%
35063,NAFTIFINE HYDROCHLORIDE,NAFTIFINE HYDROCHLORIDE,USA,CREAM;TOPICAL,1%
35064,PARICALCITOL,PARICALCITOL,USA,SOLUTION;INTRAVENOUS,0.002MG/ML (0.002MG/ML)
35065,PARICALCITOL,PARICALCITOL,USA,SOLUTION;INTRAVENOUS,0.005MG/ML (0.005MG/ML)
35066,PARICALCITOL,PARICALCITOL,USA,SOLUTION;INTRAVENOUS,0.01MG/2ML (0.005MG/ML)
35067,"NITROGEN, NF",NITROGEN,USA,GAS;INHALATION,N/A
35068,"OXYGEN, USP",OXYGEN,USA,GAS;INHALATION,N/A
35069,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 5MG BASE
35070,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 10MG BASE
35071,VARDENAFIL HYDROCHLORIDE,VARDENAFIL HYDROCHLORIDE,USA,"TABLET, ORALLY DISINTEGRATING;ORAL",10MG
35072,IMATINIB MESYLATE,IMATINIB MESYLATE,USA,TABLET;ORAL,EQ 100MG BASE
35073,IMATINIB MESYLATE,IMATINIB MESYLATE,USA,TABLET;ORAL,EQ 400MG BASE
35074,ITRACONAZOLE,ITRACONAZOLE,USA,CAPSULE;ORAL,100MG
35075,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
35076,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",8MEQ
35077,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,USA,"TABLET, EXTENDED RELEASE;ORAL",10MEQ
35078,ACAMPROSATE CALCIUM,ACAMPROSATE CALCIUM,USA,"TABLET, DELAYED RELEASE;ORAL",333MG
35079,"MEDICAL AIR, USP",MEDICAL AIR,USA,GAS;INHALATION,N/A
35080,ATRACURIUM BESYLATE PRESERVATIVE FREE,ATRACURIUM BESYLATE,USA,INJECTABLE;INJECTION,10MG/ML
35081,BOSENTAN,BOSENTAN,USA,TABLET;ORAL,62.5MG
35082,BOSENTAN,BOSENTAN,USA,TABLET;ORAL,125MG
35083,FLUOCINONIDE,FLUOCINONIDE,USA,SOLUTION;TOPICAL,0.05%
35084,DAPTOMYCIN,DAPTOMYCIN,USA,POWDER;INTRAVENOUS,500MG/VIAL
35085,"LANSOPRAZOLE, AMOXICILLIN AND CLARITHROMYCIN",AMOXICILLIN; CLARITHROMYCIN; LANSOPRAZOLE,USA,"CAPSULE; CAPSULE, DELAYED REL PELLETS; TABLET;ORAL","500MG,N/A,N/A;N/A,500MG,N/A;N/A,N/A,30MG"
35086,"NITROUS OXIDE, USP",NITROUS OXIDE,USA,GAS;INHALATION,N/A
35087,ATRACURIUM BESYLATE PRESERVATIVE FREE,ATRACURIUM BESYLATE,USA,INJECTABLE;INJECTION,10MG/ML
35088,ATRACURIUM BESYLATE,ATRACURIUM BESYLATE,USA,INJECTABLE;INJECTION,10MG/ML
35089,"NITROUS OXIDE, USP",NITROUS OXIDE,USA,GAS;INHALATION,N/A
35090,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 1MG BASE
35091,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 2MG BASE
35092,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 4MG BASE
35093,MELPHALAN HYDROCHLORIDE,MELPHALAN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,EQ 50MG BASE/VIAL
35094,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 5MG BASE
35095,PRASUGREL,PRASUGREL HYDROCHLORIDE,USA,TABLET;ORAL,EQ 10MG BASE
35096,"OXYGEN, USP",OXYGEN,USA,GAS;INHALATION,N/A
35097,"NITROGEN, NF",NITROGEN,USA,GAS;INHALATION,N/A
35098,"CARBON DIOXIDE, USP",CARBON DIOXIDE,USA,GAS;INHALATION,N/A
35099,"HELIUM, USP",HELIUM,USA,GAS;INHALATION,N/A
35100,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",7MG
35101,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",14MG
35102,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",21MG
35103,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",28MG
35104,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 1MG BASE
35105,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 2MG BASE
35106,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 4MG BASE
35107,CARNEXIV,CARBAMAZEPINE,USA,SOLUTION;INTRAVENOUS,200MG/20ML (10MG/ML)
35108,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",7MG
35109,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",14MG
35110,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",21MG
35111,MEMANTINE HYDROCHLORIDE,MEMANTINE HYDROCHLORIDE,USA,"CAPSULE, EXTENDED RELEASE;ORAL",28MG
35112,DECITABINE,DECITABINE,USA,INJECTABLE;INTRAVENOUS,50MG/VIAL
35113,ANASTROZOLE,ANASTROZOLE,USA,TABLET;ORAL,1MG
35114,ORKAMBI,IVACAFTOR; LUMACAFTOR,USA,TABLET;ORAL,125MG;200MG
35115,ORKAMBI,IVACAFTOR; LUMACAFTOR,USA,TABLET;ORAL,125MG;100MG
35116,MAGNESIUM SULFATE,MAGNESIUM SULFATE,USA,"SOLUTION;INTRAMUSCULAR, INTRAVENOUS",5GM/10ML (500MG/ML)
35117,LAMIVUDINE; ZIDOVUDINE; EFAVIRENZ,LAMIVUDINE;ZIDOVUDINE;EFAVIRENZ,USA,TABLET;ORAL,150MG;300MG;600MG
35118,ATAZANAVIR SULFATE;RITONAVIR;LAMIVUDINE;ZIDOVUDINE,ATAZANAVIR SULFATE;RITONAVIR;LAMIVUDINE;ZIDOVUDINE,USA,TABLET;ORAL,300MG;100MG;150MG;300MG
35119,EMTRICITABINE;TENOFOVIR DISOPROXIL FUMARATE;NEVIRAPINE,EMTRICITABINE;TENOFOVIR DISOPROXIL FUMARATE;NEVIRAPINE,USA,TABLET;ORAL,200MG;300MG;200MG
35120,PRIMAQUINE PHOSPHATE,PRIMAQUINE PHOSPHATE,USA,TABLET;ORAL,EQ 15MG BASE
35121,RILUZOLE,RILUZOLE,USA,TABLET;ORAL,50MG
35122,OLOPATADINE HYDROCHLORIDE,OLOPATADINE HYDROCHLORIDE,USA,SOLUTION/DROPS;OPHTHALMIC,EQ 0.1% BASE
35123,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE,USA,"FOR SUSPENSION, EXTENDED RELEASE;ORAL",5MG/ML
35124,LEVONORGESTREL AND ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL,ETHINYL ESTRADIOL; LEVONORGESTREL,USA,TABLET;ORAL,"0.02MG,0.15MG; 0.025MG,0.15MG;0.03MG,0.15MG; 0.01MG,N/A"
35125,IBANDRONATE SODIUM,IBANDRONATE SODIUM,USA,INJECTABLE;INTRAVENOUS,EQ 3MG BASE/3ML
35126,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,USA,TABLET;ORAL,20MG
35127,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,USA,TABLET;ORAL,40MG
35128,PRAVASTATIN SODIUM,PRAVASTATIN SODIUM,USA,TABLET;ORAL,80MG
35129,DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HYDROCHLORIDE,USA,INJECTABLE;INJECTION,20MG/VIAL
35130,BEPOTASTINE BESILATE,BEPOTASTINE BESILATE,USA,SOLUTION/DROPS;OPHTHALMIC,1.50%
35131,ARMODAFINIL,ARMODAFINIL,USA,TABLET;ORAL,50MG
35132,ARMODAFINIL,ARMODAFINIL,USA,TABLET;ORAL,150MG
35133,ARMODAFINIL,ARMODAFINIL,USA,TABLET;ORAL,250MG
35134,ARMODAFINIL,ARMODAFINIL,USA,TABLET;ORAL,200MG
35135,PITAVASTATIN CALCIUM,PITAVASTATIN CALCIUM,USA,TABLET;ORAL,EQ 1MG BASE
